item_equipment_slot_name,item_id,ocid
신발,바루나의천수,d0e96aaba17353a495de3b1d39df8f1af3903ca952c4d7f2c6f0fac1e60c9513
목/어깨장식,단조의심단,d0e96aaba17353a495de3b1d39df8f1af3903ca952c4d7f2c6f0fac1e60c9513
캐시 무기,,d0e96aaba17353a495de3b1d39df8f1af3903ca952c4d7f2c6f0fac1e60c9513
캐시 방패/보조무기,웨딩비둘기,d0e96aaba17353a495de3b1d39df8f1af3903ca952c4d7f2c6f0fac1e60c9513
캐시 얼굴장식,,d0e96aaba17353a495de3b1d39df8f1af3903ca952c4d7f2c6f0fac1e60c9513
캐시 망토,벚꽃장식No02,d0e96aaba17353a495de3b1d39df8f1af3903ca952c4d7f2c6f0fac1e60c9513
캐시 신발,토끼발자국No01,d0e96aaba17353a495de3b1d39df8f1af3903ca952c4d7f2c6f0fac1e60c9513
캐시 목/어깨장식,,d0e96aaba17353a495de3b1d39df8f1af3903ca952c4d7f2c6f0fac1e60c9513
세트옷,[괴수의상]아그니2성,d0e96aaba17353a495de3b1d39df8f1af3903ca952c4d7f2c6f0fac1e60c9513
캐시 세트옷,바람미니미궁사,d0e96aaba17353a495de3b1d39df8f1af3903ca952c4d7f2c6f0fac1e60c9513
장신구,자수원앙노리개1성,d0e96aaba17353a495de3b1d39df8f1af3903ca952c4d7f2c6f0fac1e60c9513
캐시 장신구,대양의선원모자(여),d0e96aaba17353a495de3b1d39df8f1af3903ca952c4d7f2c6f0fac1e60c9513
무기,용천제십검,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
갑옷,패자황금갑주,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
방패/보조무기,고대마령의단검8성,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
투구,고대마령투구10성,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
왼손,패자황금팔찌,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
오른손,패자황금팔찌,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
보조1,마사의귀목,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
보조2,마사의귀목,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
얼굴장식,조사장의가면,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
캐시 투구,고풍스런진주핀,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
망토,패마황의망토,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
캐시 겉옷,동글푹신토끼옷,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
신발,사령웅의앞발,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
목/어깨장식,단조의심단,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
캐시 무기,오래된채굴곡괭이,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
캐시 방패/보조무기,웨딩비둘기,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
캐시 얼굴장식,,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
캐시 망토,은하수꿈꾸는날개,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
캐시 신발,비치쪼리(남),c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
캐시 목/어깨장식,,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
세트옷,[괴수의상]아그니5성,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
캐시 세트옷,[구]망또No02,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
장신구,붉은토끼풀노리개1성,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
캐시 장신구,새내기핑크볼터치,c2c8365e6b9a91413dbb8d253b469ca9d3924419b2036ed235c39e5a30c38abc
무기,용천제십검,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
갑옷,패자황금갑주,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
방패/보조무기,고대마령의단검7성,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
투구,태광천신금잠6성,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
왼손,[상급]봉래산반지,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
오른손,[상급]봉래산반지,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
보조1,마사의귀목,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
보조2,마사의귀목,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
얼굴장식,조사장의가면,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
캐시 투구,겨울한교복도령모,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
망토,패마황의망토,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
캐시 겉옷,바람정장,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
신발,사령웅의앞발,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
목/어깨장식,단조의심단,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
캐시 무기,행운의채굴곡괭이,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
캐시 방패/보조무기,웨딩비둘기,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
캐시 얼굴장식,,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
캐시 망토,환계나비정령,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
캐시 신발,,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
캐시 목/어깨장식,웨딩부토니에,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
세트옷,[괴수의상]아이라바타2성,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
캐시 세트옷,,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
장신구,붉은토끼풀노리개1성,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
캐시 장신구,꽃도령냥냥귀,63942461e24f8f21eb1c84cc10beab4ef577de2c8bdd0682cd8268cbe3f7f79f
무기,용천제십검,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
갑옷,패자황금연갑,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
방패/보조무기,고대마령의단검6성,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
투구,고대마령모자10성,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
왼손,용발톱흑광노리개10성,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
오른손,[상급]봉래산반지,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
보조1,마사의귀목,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
보조2,빛나는마사의귀목,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
얼굴장식,조사장의가면,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
캐시 투구,[콩술사]고깔모자,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
망토,무신귀갑주8성,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
캐시 겉옷,딱콩점프슈트No01,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
신발,사령웅의앞발,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
목/어깨장식,고대마령의목걸이8성,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
캐시 무기,순수여우구슬,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
캐시 방패/보조무기,어흥깜찍가방,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
캐시 얼굴장식,유니콘음악대반짝이,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
캐시 망토,벚꽃장식No02,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
캐시 신발,겨울반딧불,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
캐시 목/어깨장식,곤충채집무당벌레,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
세트옷,[괴수의상]아그니1성,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
캐시 세트옷,,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
장신구,자수원앙노리개2성,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
캐시 장신구,새내기핑크볼터치,83e06f0eb5ae83f07f55c1463dba92a62c80a75b10a900bae7267f7b22c88765
무기,협가검8성,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
갑옷,환웅의장삼'8성,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
방패/보조무기,고대마령의단검6성,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
투구,태광천신금잠7성,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
왼손,고대마령의장갑'월9성,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
오른손,용비늘흑광노리개10성,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
보조1,찬란한아그니의적영,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
보조2,마사의귀목,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
얼굴장식,시바의시선,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
캐시 투구,한가위토깽의귀(홍),e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
망토,패마황의망토,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
캐시 겉옷,성탄요정의상(남),e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
신발,사령웅의앞발,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
목/어깨장식,고대마령의목걸이7성,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
캐시 무기,오래된채굴곡괭이,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
캐시 방패/보조무기,,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
캐시 얼굴장식,,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
캐시 망토,설풍경,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
캐시 신발,꽃받침,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
캐시 목/어깨장식,포근목후드'금,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
세트옷,[괴수의상]아이라바타1성,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
캐시 세트옷,[구]웨딩드레스No02,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
장신구,파란나비노리개2성,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
캐시 장신구,고고한선비안경,e7d38255f099cbf44fa26090a5619c05a11b78a5d9673c3b41f95c158caab67e
무기,용천제십검,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
갑옷,패자황금갑주,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
방패/보조무기,무신귀면방7성,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
투구,환웅의머릿깃'9성,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
왼손,금린노리개6성,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
오른손,패자황금팔찌,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
보조1,마사의귀목,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
보조2,마사의귀목,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
얼굴장식,고대마령의표식8성,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
캐시 투구,핑크코사지,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
망토,금린화월6성,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
캐시 겉옷,토끼소녀의상No02,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
신발,고대마령의군화'월8성,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
목/어깨장식,고대마령의목걸이8성,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
캐시 무기,순수여우구슬,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
캐시 방패/보조무기,애니멀펑크토끼친구,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
캐시 얼굴장식,할로윈하트안대,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
캐시 망토,[할로윈]꼬마유령No05,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
캐시 신발,유성우,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
캐시 목/어깨장식,바닷바람시원한하트,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
세트옷,[괴수의상]아그니1성,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
캐시 세트옷,,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
장신구,파란나비노리개1성,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
캐시 장신구,새내기핑크볼터치,bfeb49bb50e5c72efa5f019ba00a876a28590c0d61512ca9fb28dc8d192920c7
무기,맥가이보,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
갑옷,주술갑옷,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
,,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
투구,연청투구,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
왼손,[상급]봉래산반지,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
오른손,바람청옥팔찌,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
보조1,아그니의적영,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
보조2,아그니의적영,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
얼굴장식,시바의시선,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
캐시 투구,새내기머리띠,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
망토,용성장견'천8성,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
캐시 겉옷,대양의선원복(여),ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
신발,사령웅의앞발,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
목/어깨장식,고대마령의목걸이8성,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
캐시 무기,칼바람의영혼,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
캐시 방패/보조무기,웨딩비둘기,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
캐시 얼굴장식,유니콘음악대반짝이,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
캐시 망토,벚꽃장식No02,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
캐시 신발,새내기SNS필터,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
캐시 목/어깨장식,웨딩목걸이,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
세트옷,[괴수의상]아이라바타1성,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
,,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
장신구,붉은토끼풀노리개2성,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
캐시 장신구,새내기핑크볼터치,ed62bbbe5c02905a362f19385323b485f4adf7c2a031c83569d02215f741b6ad
무기,고대마령의적혈도6성,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
갑옷,현무불괴갑,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
방패/보조무기,고대마령의단검6성,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
투구,태광천신금잠7성,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
왼손,금린노리개6성,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
오른손,금린노리개6성,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
보조1,마사의귀목,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
보조2,빛나는마사의귀목,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
얼굴장식,고대마령의암막8성,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
캐시 투구,가을홀릭소년헤어No02,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
망토,무신귀갑주8성,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
캐시 겉옷,뽀짝피그남자의상No02,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
신발,사령웅의앞발,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
목/어깨장식,고대마령의목걸이8성,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
캐시 무기,핑크디저트우산,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
캐시 방패/보조무기,베베곰인형,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
캐시 얼굴장식,,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
캐시 망토,벚꽃장식No02,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
캐시 신발,흩뿌려진꽃잎No02,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
캐시 목/어깨장식,,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
세트옷,도깨비탐,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
캐시 세트옷,[구]웨딩드레스No02,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
장신구,붉은토끼풀노리개1성,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
캐시 장신구,양양귀No01,8539794a0d45cb494ae006e185475cee6a1d1aeba26edd7d8aa67a7bff33580e
무기,불멸용랑봉'2강,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
갑옷,패자황금갑주,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
방패/보조무기,,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
투구,패자황금투구,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
왼손,패자황금반지,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
오른손,패자황금반지,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
보조1,투명구두,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
보조2,빛나는마사의귀목,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
얼굴장식,고대마령의암막8성,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
캐시 투구,황금가마솥토끼귀,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
망토,무신귀갑주10성,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
캐시 겉옷,양치기소녀의상No01,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
신발,고대마령의군화'흑8성,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
목/어깨장식,고대마령의목걸이9성,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
캐시 무기,[심야]행운의채굴곡괭이,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
캐시 방패/보조무기,,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
캐시 얼굴장식,악마안경,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
캐시 망토,환계날개옷,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
캐시 신발,한가위토깽의달,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
캐시 목/어깨장식,양털케이프No01,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
세트옷,[괴수의상]아이라바타4성,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
캐시 세트옷,[구]망또No05,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
장신구,붉은토끼풀노리개2성,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
캐시 장신구,바린족얼굴무늬No01,3cc4677ba0d25b4733f50f4487ab9db5b906646a9983b188b4170c096927bcc1
무기,불멸용랑봉'3강,8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
갑옷,패자황금갑주,8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
방패/보조무기,,8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
투구,패자황금투구,8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
왼손,패자황금반지,8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
오른손,패자황금반지,8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
보조1,투명구두,8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
보조2,마사의귀목,8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
얼굴장식,빛나는조사장의가면,8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
캐시 투구,몽환열차정복모자,8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
망토,무신귀갑주10성,8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
캐시 겉옷,몽환열차기관사복(남),8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
신발,고대마령의군화'흑8성,8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
목/어깨장식,고대마령의목걸이8성,8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
캐시 무기,몽환열차모래시계,8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
캐시 방패/보조무기,몽환열차꿈꾸는양,8539794a0d45cb494ae006e185475cee35dacb1bd07330e1aafd08d74967b71e
